Input_SMILES,Predicted_SMILES,Tanimoto_Score,Input_Complexity,Pred_Complexity,Complexity_Ratio
Clc1cc(Cl)c(-c2ccccc2)cc1Cl,Clc1ccc(Cl)c(c2ccccc2)c1,0.6,25.5,24.5,0.9607843137254902
Cc1ccc(OCC(=O)NNC(C)C)cc1,COc1ccc(NC(=O)N(C)C)cc1,0.2444,28.0,21.5,0.7678571428571429
CC(C)OC(=O)c1cc(O)cc(O)c1,CC(C)OC(=O)c1ccc(O)c(O)c1,0.5806,21.5,21.5,1.0
O=C1NC(=O)C2(CCCCCCCCCC2)C(=O)N1,O=C1NC(=O)N(CC)C(=O)N1,0.125,23.0,17.0,0.7391304347826086
CCCCCCCBr,Brc1ccccc1,0.0435,15.5,11.5,0.7419354838709677
CCN(CC)C(=O)c1ccccc1Cl,CCN(CC)C(=O)c1ccccc1,0.5484,23.0,22.0,0.9565217391304348
NC(=O)C=Cc1ccccc1,CCOC(=O)C=Cc1ccccc1,0.5,18.5,22.0,1.1891891891891893
Oc1c(O)c(Br)c(Br)cc1Br,Clc1cc(O)c(O)c(Cl)c1,0.2222,15.5,14.5,0.9354838709677419
O=C(Nc1ccccc1)c1ccccc1O,O=C(c1ccccc1)c1ccccc1,0.3103,28.0,26.0,0.9285714285714286
CCOC(=O)c1ccccc1O,CCOC(=O)c1ccccc1,0.5667,19.5,18.5,0.9487179487179487
NS(=O)(=O)NCc1ccc(cc1)S(=O)(=O)N,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)N,0.5417,26.5,21.5,0.8113207547169812
O=C(O)c1ccc(I)cc1,O=C(O)c1ccc(O)cc1,0.5714,16.0,16.0,1.0
CC(N)Cc1ccccc1,CC(C)c1ccccc1,0.375,17.5,15.0,0.8571428571428571
O=C(Nc1ccccc1)Nc1cnns1,O=C(Cc1ccccc1)c1ccccc1,0.2821,27.0,28.5,1.0555555555555556
NC(=O)COc1ccccc1,NC(=O)c1ccccc1,0.4074,20.0,15.0,0.75
COc1cc(Br)ccc1NC(C)=O,Clc1ccc(Cl)cc1CN(C)O,0.1277,20.5,19.5,0.9512195121951219
COc1cc(Cc2cnc(N)nc2N)cc(OC)n1,Nc1nc(Cc2cnc(N)nc2N)cc(OC)c1,0.5581,34.0,31.5,0.9264705882352942
CCON1C(=O)CC2(CCCC2)C1=O,CCCc1nc(=O)N(O)C1O,0.1489,21.0,16.0,0.7619047619047619
N#Cc1ccncc1,N#Cc1cccnc1,0.5,12.5,12.5,1.0
NC(=O)Nc1ccccc1F,NC(=O)c1ccccc1,0.3571,17.0,15.0,0.8823529411764706
COc1ccc(N=C=S)cc1,COc1ccc(C)C(NN)cc1,0.1429,18.5,17.0,0.918918918918919
CN(C)C(=O)OCCc1ccccc1,CN(C)C(=O)c1ccccc1,0.3939,23.0,17.0,0.7391304347826086
O=C(O)Cc1ccc(I)cc1,O=C(O)Cc1ccc(Cl)cc1,0.6,18.5,18.5,1.0
CNCCc1ccccc1,CSc1ccccc1,0.2692,19.0,14.0,0.7368421052631579
O=NN(CCCl)C(=O)NC1CCC(O)CC1,O=C1NC(CCCl)C(=O)NC(=O)CC1,0.1373,24.0,19.0,0.7916666666666666
CCOC(=O)c1ccncc1,CCOC(=O)c1ccccc1,0.6429,18.5,18.5,1.0
ONC(=O)\C=C\c1ccc(cc1)c2ccc(O)cc2,ONC(=O)\C=C\c1ccc(cc1)S(cc2)cc2,0.5429,32.5,28.0,0.8615384615384616
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.3939,31.5,29.0,0.9206349206349206
Cc1ccc(CN=O)cc1,Cc1ccc(C=O)cc1,0.3462,17.5,15.0,0.8571428571428571
Clc1ccc(cc1Cl)S(=O)(=O)NCCCCN2CCN(CC2)c3nsc4ccccc34,Clc1ccc(cc1)S(=O)(=O)N2CCN(CC2)c3noc4ccccc34,0.3151,58.5,45.0,0.7692307692307693
NC(=O)c1ccc(Cl)nn1,NC(=O)c1ccc(Cl)cc1,0.3793,16.0,16.0,1.0
CN(C)C(=O)Cc1ccccc1,CN(C)C(=O)c1ccccc1,0.4643,19.5,17.0,0.8717948717948718
CC(=O)Nc1ccc(N)cc1,CC(=O)Nc1ccc(Cl)cc1,0.6154,17.0,17.0,1.0
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,CS(=S)(OCC)Oc1ccc(Cl)c(Cl)c1,0.2826,29.0,25.5,0.8793103448275862
CNC(C)C1(CCCCC1)c2ccc(Cl)c(Cl)c2,CN(C)c1ccc(CCCCC1)c2ccc(Cl)c(Cl)c2,0.2745,29.0,29.5,1.0172413793103448
Cc1ccc(O)c(C)c1,Cc1ccc(Cl)c(C)c1,0.4783,13.5,13.5,1.0
Nc1nc(c2occc2)c3nnn(Cc4ccc(F)cc4F)c3n1,Nc1nc(N)c3nnn(Cc4ccc(Cl)cc4)c3n1,0.3607,46.5,35.5,0.7634408602150538
CC(C)N(N=O)C(=O)Nc1ccccc1,CC(C)C(C=C)C(O)c1ccccc1,0.2273,24.0,24.5,1.0208333333333333
O=C(c1ccccc1Cl)N1CCCCC1,O=C(c1ccccc1)c1ccccc1,0.2424,23.0,26.0,1.1304347826086956
Nc1nc(N)nc(-c2ccc(Cl)cc2Cl)n1,Nc1nc(N)nc(c2ccc(Cl)cc2)n1,0.5333,26.5,25.5,0.9622641509433962
NN=C(c1ccccc1)c1ccccc1,OC=C(c1ccccc1)c1ccccc1,0.375,27.0,27.0,1.0
OCCCCCl,Brc1ccccc1,0.0,10.5,11.5,1.0952380952380953
COC(=O)Nc1ccccc1,NC(=O)Nc1ccccc1,0.5385,17.0,16.0,0.9411764705882353
CC(C)CNC(=O)Nc1ccc(Cl)c(Cl)c1,CC(C)OC(=O)c1ccc(O)c(Cl)c1,0.2708,25.0,21.5,0.86
COc1cc(OC)cc(\C=C\c2ccc(OCCCCCCN3CCCC3)cc2)c1,COc1cc(OC)c(\C=C\c2ccc(OCCC)cc2)cc1,0.4151,59.0,41.5,0.7033898305084746
Oc1c(Br)cccc1Br,Clc1ccc(Cl)cccc1Br,0.1333,13.5,13.0,0.9629629629629629
NNc1ccc(cc1Cl)S(=O)(=O)N,Brc1ccc(cc1)S(=O)(=O)N,0.375,20.5,17.0,0.8292682926829268
Cc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1C,COc1ccc(C(=O)N(C(=O)C)C(C)(C)C)cc1,0.2453,36.0,25.5,0.7083333333333334
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1,0.3793,27.5,26.5,0.9636363636363636
O=P(O)(O)c1ccccc1,O=S(=O)(O)c1ccccc1,0.3333,16.0,16.0,1.0
Oc1ccc(Cl)c(Cl)c1,Clc1ccc(Cl)c(Cl)c1,0.5,13.5,13.5,1.0
COc1ccc(CCNC(=O)OCC2(CCN(C)CC2)c3ccccc3)cc1OC,COc1ccc(NC(=O)N(C(CC2)CC2)c3ccccc3)cc1,0.1974,53.0,40.0,0.7547169811320755
CC(=O)C(C#N)=NNc1ccc(Cl)cc1C,CC(=O)C(C#N)=NNc1ccc(Cl)cc1,0.6341,25.0,24.0,0.96
NCCc1ccccn1,NCCc1ccccc1,0.4231,16.5,16.5,1.0
CCC(=O)Nc1ccccc1,CC(=O)Nc1ccccc1,0.5769,18.5,16.0,0.8648648648648649
O=C(O)CN1CCCCC1,O=C(O)Cc1ccccc1,0.2069,15.0,17.5,1.1666666666666667
CC(=O)Oc1ccccc1I,CC(=O)c1ccccc1,0.3448,17.0,15.0,0.8823529411764706
Cc1ccccc1Cl,Brc1ccccc1,0.2381,12.5,11.5,0.92
COc1ccc(N(C)C)cc1,COc1ccc(C(C)C)cc1,0.44,18.5,18.5,1.0
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(nc23)C#CC[C@@H]4CC[C@H](CC4)C(=O)OC,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(nc23)C(Cc4ccc[C@@H]4C[C@@H]O)C(=O)O,0.3838,55.5,59.0,1.063063063063063
Nc1cc(Cl)c(Cl)cc1N,Nc1ccc(Cl)c(Cl)c1,0.4737,14.5,13.5,0.9310344827586207
Clc1ccc(cc1)C2C(CNC2=O)c3ccc(Cl)c(Cl)c3,Clc1ccc(cc1)S(=CCCN=O)c3ccc(Cl)c(Cl)c3,0.2642,35.0,37.5,1.0714285714285714
COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36NC(=O)C#Cc7ccccc7,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36NC(=O)CC,0.622,61.0,49.5,0.8114754098360656
Cc1ccc(C(=O)N(C)NC(=S)Nc2ccccc2)cc1,COc1ccc(C(=O)N(C)C(=O)c2ccccc2)cc1,0.3478,33.0,33.5,1.0151515151515151
CCOc1ccc(NC(=O)OCc2ccccc2)cc1OCC,Clc1ccc(NC(=O)OCCN2CCCCC2)cc1,0.2807,42.5,31.5,0.7411764705882353
CC(=O)N(C)N=Nc1ccc(F)cc1,CC(=O)N(C)C=Nc1ccc(Cl)cc1,0.3415,21.5,21.5,1.0
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CC(N)=O)CC5)c4)nc23)cc1,CS(=O)(=O)c1ccc(c2cccn3nc(Nc4ccc(C5CCN(C(C)=O)cc5)cc4)nc23)cc1,0.5181,66.5,62.5,0.9398496240601504
NS(=O)(=O)NCc1ccccc1,NS(=O)(=O)c1cnccc1,0.2571,21.0,16.0,0.7619047619047619
C(#Cc1ccccc1)c1ccccc1,C(c1ccccc1N)c1ccccc1,0.2308,23.0,26.0,1.1304347826086956
Cc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1,COc1ccc(C(=O)N(C(=O)C)C(C)(C)C)cc1,0.3191,35.0,25.5,0.7285714285714285
Nc1ccc(S(=O)(=O)c2cccc(N)c2)cc1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.6667,29.0,29.0,1.0
CC(=O)NC(Cc1ccccc1)C(N)=O,CC(=O)N(Cc1ccccc1)C(F)=O,0.3415,25.5,21.5,0.8431372549019608
CN(C)C(=O)c1cccnc1,CN(C)C(=O)c1ccccc1,0.5714,17.0,17.0,1.0
CCN(N=O)C(=O)Nc1ccccc1,CN(CC=O)C(=O)c1ccccc1,0.2791,23.0,22.0,0.9565217391304348
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,CC(C)(C)NC(=O)c1ccc(O)c(O)c1,0.2381,25.0,21.0,0.84
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1F,CC(C)(C)NC(NC(=O)c1ccccc1)C(=O)c1ccccc1,0.3542,35.0,39.5,1.1285714285714286
Brc1ccc(I)cc1,Brc1ccc(Cl)cc1,0.4444,12.5,12.5,1.0
Clc1ccc(cc1)C(=O)NCCCCN2CCN(CC2)c3ccccc3Cl,Clc1ccc(cc1)C(=O)N2CCN(CC2)c3ccccc3,0.3704,48.5,35.0,0.7216494845360825
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,O=C(O)c1ccc(Cl)c(Cl)c1,0.3333,23.0,17.0,0.7391304347826086
Oc1ccc(I)cc1,Clc1ccc(Cl)cc1,0.1667,12.5,12.5,1.0
NNC(=O)c1ccc(Br)cc1,NS(=O)c1ccc(Cl)cc1,0.1471,17.0,16.0,0.9411764705882353
O=C(Nc1ccccc1)c1ccccc1I,O=C(c1ccccc1)c1ccccc1,0.3,28.0,26.0,0.9285714285714286
COC(=O)c1ccccc1F,COC(=O)c1ccccc1,0.5,17.0,16.0,0.9411764705882353
NNC(=O)Nc1ccc(Cl)cc1,NS(=O)c1ccc(Cl)cc1,0.3226,18.0,16.0,0.8888888888888888
ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,COc1cc(Cl)(Cl)C(C(N)(Cl)Cl)cc1,0.1429,18.5,19.0,1.027027027027027
CCCCCCC(C)=NNC(=N)N,N(C)NOC(O)c1ccccc1,0.0625,22.0,22.5,1.0227272727272727
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,Clc1ccc(-c2ccc(Cl)cc2)cc1,0.5,25.5,24.5,0.9607843137254902
CCN(CC)CCCNC(=O)c1ccccc1,CCN(CC)CC(=O)c1ccccc1,0.4865,32.0,26.0,0.8125
O=c1ssc2c1CCCC2,O=Sc1ccccc1,0.1,16.5,14.0,0.8484848484848485
Cc1ccc(Cl)c(O)c1,Cc1ccc(O)c(Cl)c1,0.6522,13.5,13.5,1.0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,CCN(CC)S(=O)c1ccc(N)c(C)c1,0.2069,35.0,25.5,0.7285714285714285
COC(=O)c1ccccc1C,COC(=O)c1ccccc1,0.5185,17.0,16.0,0.9411764705882353
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCCCN)C(=O)N,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc3ccccc3)C(=O)N,0.5811,83.5,65.0,0.7784431137724551
CCNC(=O)c1ccccc1,NC(=O)c1ccccc1,0.4074,18.5,15.0,0.8108108108108109
O=C(O)CCCCCn1nnc2ccccc21,O=C(O)c1ccccc1c1ccccc1,0.2,35.0,27.0,0.7714285714285715
CCOC(=O)CN(C)C(=O)COC(=O)c1ccccc1,CNC(=O)C(C)C(=O)NC(=O)c1ccccc1,0.24,33.5,26.0,0.7761194029850746
CNC(=O)NS(=O)(=O)Cc1ccccc1,NC(=O)NS(=O)(=O)c1cnccc1,0.2391,24.0,20.5,0.8541666666666666
OC(=O)c1cc(O)cc(O)c1,COC(=O)c1ccc(O)c(O)c1,0.2581,17.0,18.0,1.0588235294117647
Oc1c(Cl)ccc(Cl)c1Cl,Clc1ccc(Cl)c(Cl)c1Cl,0.5625,14.5,14.5,1.0
COC(=O)c1ccncc1,COC(=O)c1ccccc1,0.6,16.0,16.0,1.0
CC(=O)Nc1ccc(Cl)c(Cl)c1Cl,CC(=O)Nc1ccc(Cl)c(Cl)c1,0.5,19.0,18.0,0.9473684210526315
Cc1ccc(N)nc1,Cc1ccc(N)cc1,0.4091,12.5,12.5,1.0
CC(=O)Nc1nccs1,CC(=O)Nc1ccccc1,0.3438,15.0,16.0,1.0666666666666667
NNc1ccccc1,Brc1ccccc1,0.3158,14.0,11.5,0.8214285714285714
CCOC(OCC)OCC,CCCC(N)c1ccccc1,0.1429,19.0,20.0,1.0526315789473684
CCNC(=O)Nc1ccccc1,NC(=O)c1ccccc1,0.2903,19.5,15.0,0.7692307692307693
NC(=O)c1ccccc1I,NC(=O)c1ccccc1,0.44,16.0,15.0,0.9375
Oc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,Clc1ccc(NC(=O)Nc2ccc(Cl)cccc2Cl)cc1,0.1964,30.0,30.5,1.0166666666666666
CC(=O)c1ccccc1NC(=O)C(Cl)Cl,CC(=O)NC(=O)C(c1ccccc1)Cl,0.3846,24.0,21.5,0.8958333333333334
N#CC(=Cc1ccccc1)C(N)=O,CC1=CC1CC(O)C(F)=O,0.1111,20.5,16.5,0.8048780487804879
CNC(=O)c1cc(Br)cc(C)c1O,CCOC(=O)c1ccc(C)c(C)c1,0.2093,19.0,20.5,1.0789473684210527
COc1cc(Cl)cc(Cl)c1,Clc1ccc(Cl)c(Cl)c1,0.25,16.0,13.5,0.84375
O=C(O)c1ccc(Cl)c(Cl)c1,O=C(O)c1ccc(O)c(Cl)c1,0.68,17.0,17.0,1.0
CN(C)C(=O)Nc1ccc(F)cc1,CN(C)C(=O)Nc1ccc(Cl)cc1,0.6552,19.0,19.0,1.0
NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccccc2)cc1,NS(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1,0.4222,40.0,32.5,0.8125
CCCNC(=O)NS(=O)(=O)c1ccccc1,NC(=O)NS(=O)(=O)c1cnccc1,0.3409,26.5,20.5,0.7735849056603774
CC(C)Oc1ccccc1N2CCN(CC2)C3CCC(CC3)N4C(=O)c5cccnc5C4=O,CC(C)Oc1ccccc1N2CCN(CC2)c3ccc(CC3)NC(=O)NO,0.3562,55.5,43.0,0.7747747747747747
O=C(O)c1ccc(C(F)(F)F)cc1,O=C(O)Cc1ccc(C(F)(F)F)cc1,0.5357,19.0,21.5,1.131578947368421
Nc1cnc2ccccc2n1,Nc1ccccc1c1ccccc1,0.2333,20.0,23.5,1.175
CN(C)C(=O)Oc1ccc(F)cc1,CN(C)C(=O)Nc1ccc(Cl)cc1,0.2632,19.0,19.0,1.0
CC(=O)c1ccc(F)cc1,CC(=O)c1ccc(Cl)cc1,0.5652,16.0,16.0,1.0
Fc1ccc(Br)cc1,Cc1ccc(Cl)cc1,0.1304,12.5,12.5,1.0
NS(=O)(=O)c1ccc(NC(=O)Cc2ccc(Cl)cc2)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,0.6757,36.0,34.5,0.9583333333333334
CCOC(=O)c1ccccc1N,CCOC(=O)c1ccccc1,0.5484,19.5,18.5,0.9487179487179487
c1ccc(-c2cccs2)cc1,c1ccc(-c2ccccc2)cc1,0.4211,21.5,22.5,1.0465116279069768
Cc1ccc(NC(=O)CN2CCCCC2)cc1,Cc1ccc(NC(=O)Nc2cccCCOCC2)cc1,0.3269,28.0,29.5,1.0535714285714286
NS(=O)(=O)c1ccc(NCC=C)cc1,NS(=O)(=O)c1ccc(C\C)cc1,0.4242,24.5,19.5,0.7959183673469388
O=C(O)c1ccc(O)cc1O,O=C(O)c1ccc(O)cc1,0.44,17.0,16.0,0.9411764705882353
CNC(=O)Oc1ccc(SC)cc1,NC(=O)c1ccc(F)cc1,0.1579,20.5,16.0,0.7804878048780488
COCC(=O)Nc1ccc(Cl)c(Cl)c1,CCOC(=O)c1ccc(Cl)c(Cl)c1,0.3902,23.0,20.5,0.8913043478260869
Cc1ccc(N(C)C)cc1,COc1ccc(C(C)C)cc1,0.1379,16.0,18.5,1.15625
O=C(O)c1cccnc1,O=C(O)c1ccccc1,0.5217,15.0,15.0,1.0
Nc1cc(Cl)c(Cl)cc1Cl,Clc1ccc(Cl)c(Cl)c1,0.3333,14.5,13.5,0.9310344827586207
CC(O)COc1ccccc1,CC(O)c1ccccc1,0.4074,20.0,15.0,0.75
O=C(O)COc1ccccc1O,O=C(O)c1ccccc1,0.3103,21.0,15.0,0.7142857142857143
O=C(O)c1ccccc1F,O=C(O)c1ccccc1,0.4348,16.0,15.0,0.9375
Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=C)CC[C@@]36O,Oc1ccc2C[C@H]3N(C)CC[C@@]56[C@@H](Oc1c25)C(=O)N[C@@]36,0.3562,42.5,32.5,0.7647058823529411
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(F)nc2)n1,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,0.7368,41.0,41.0,1.0
COc1cccc(c1)N(NC2=NCCN2)c3ccc(C)cc3,Clc1ccc(cc1)N2CCN(C2CCN=C)C(cc3)cc3,0.0519,39.0,37.0,0.9487179487179487
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,O=CC(=O)N(O)N(c2ccccc2)c3ccccc3,0.2195,47.5,34.0,0.7157894736842105
CCc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,Nc1ccc(N)c(Cc2cnc(N)nc2N)c1,0.4348,37.5,29.0,0.7733333333333333
CCCCCCCCCCCc1ccccc1O,CCCCCCCCCc1ccccc1,0.5172,37.5,31.5,0.84
CN(NC(=S)Nc1ccccc1)C(=O)c1ccccc1,CN(CC(=O)c1ccccc1)C(=O)c1ccccc1,0.4,32.0,34.0,1.0625
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N2CCN(CCCCc3ccccc3)CC2,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N(CC2c3ccccc3)CC2,0.5574,53.0,42.0,0.7924528301886793
CN(C)CC1(CCCCC1)c2ccc(F)cc2,CN(C)c1ccc(CCCCC1)c2ccc(Cl)cc2,0.1875,28.0,28.5,1.0178571428571428
NC(=O)Nc1ccc(Br)cc1,COC(=O)c1ccc(Cl)cc1,0.2,17.0,17.0,1.0
COC(=O)Cc1ccccc1,COC(=O)c1ccccc1,0.4643,18.5,16.0,0.8648648648648649
COc1ccc(OCC(=O)NNC(C)C)cc1,COc1ccc(NC(=O)N(C)C)cc1,0.3659,30.5,21.5,0.7049180327868853
O=C(Nc1ccccc1)Nc2ccccc2,O=C(Nc1ccccc1)c1ccccc1,0.6087,28.0,27.0,0.9642857142857143
CCOC(=O)c1cnc(NCc2ccc(F)cc2)n3nc(nc13)c4occc4,COC(=O)c1ccc(N(cc2)cc2)c3ccc(nc13)c4occc4,0.3125,55.0,46.5,0.8454545454545455
COc1ccc(CNC2CCC(NC2)C(c3ccccc3)c4ccccc4)cc1,COc1ccc(CNCCN(C)C(F)c4ccccc4)cc1,0.3898,55.0,43.0,0.7818181818181819
N#Cc1ccccn1,N#Cc1cccnc1,0.3448,12.5,12.5,1.0
COC(=O)c1ccco1,COC(=O)c1cnco1,0.4688,15.0,15.0,1.0
CN(C)C(=S)Nc1ccccc1,CN(C)C(=O)c1ccccc1,0.3667,18.0,17.0,0.9444444444444444
COC(=O)c1ccc(Br)o1,COC(=O)c1cnc(Cl)cc1,0.3158,16.0,17.0,1.0625
CC(=O)N(C)CCOC(=O)c1ccccc1,CC(=O)C(C)C(O)c1ccccc1,0.2619,26.5,22.0,0.8301886792452831
CCNCc1ccc(C)cc1,NCc1ccc(C)cc1,0.44,20.0,15.0,0.75
O=S(=O)(Nc1cccc(O)c1)C(F)(F)F,O=S(=O)(c1ccc(N)cc1)C(F)(F)F,0.2564,22.5,20.0,0.8888888888888888
CON(C)C(=O)Nc1ccc(Br)cc1,N(C)C(=O)Nc1ccc(Cl)cc1,0.3077,21.5,18.0,0.8372093023255814
CC(=O)C=Cc1ccccc1Cl,CC(=O)C=Cc1ccccc1,0.5333,19.5,18.5,0.9487179487179487
Cc1ccc(NC(=O)\C=C\c2ccc(O)cc2)cc1,COc1ccc(C(=O)C=C\c2ccc(O)cc2)cc1,0.4091,32.5,34.0,1.0461538461538462
NC(=O)c1ccc(Cl)cc1,COC(=O)c1ccc(Cl)cc1,0.5,16.0,17.0,1.0625
O=C(O)Cc1ccc(F)cc1,O=C(O)Cc1ccc(Cl)cc1,0.6,18.5,18.5,1.0
CC(=O)c1ccc(Cl)cc1,CC(=O)Nc1ccc(Cl)cc1,0.5,16.0,17.0,1.0625
CC(C)CN(CC(C)C)C(=O)COC(=O)c1ccccc1,CC(C)C(C(C)C)C(=O)NC(=O)c1ccccc1,0.3182,36.0,28.5,0.7916666666666666
Oc1ccccc1C=Nc1ccccc1,Nc1ccccc1c1ccccc1O,0.2727,27.0,24.5,0.9074074074074074
COC(=O)Nc1ccccc1I,NC(=O)Nc1ccccc1,0.2941,18.0,16.0,0.8888888888888888
Cc1ccc(Cl)cc1C,Cc1ccc(Cl)cc1,0.45,13.5,12.5,0.9259259259259259
CCCN(CCC)C(=O)SCc1ccccc1,CCN(CC)C(=O)c1ccccc1,0.3784,30.5,22.0,0.7213114754098361
CNCc1cc(ccc1Oc2ccc(SC)cc2)C(=O)N3CCCN(CC3)C4CC4,COc1cc(ccc1Oc2ccc(Cl)cc2)C(=O)N3CCCN(CC3)C4CC4,0.5735,53.5,48.5,0.9065420560747663
O=C(Nc1ccc(F)cc1F)c1cc(Br)cc(Br)c1O,O=C(Nc1ccc(Cl)cc1)c1ccc(F)c(F)c1,0.25,32.0,30.0,0.9375
CNC(=O)Oc1cc(Cl)cc(Cl)c1,NC(=O)c1ccc(Cl)c(Cl)c1,0.2162,19.0,17.0,0.8947368421052632
O=C(O)c1cccc(C(F)(F)F)c1,O=C(O)c1ccc(C(F)(F)F)cc1,0.5714,19.0,19.0,1.0
CC(C)c1ccc(C)cc1,CC(C)C(cc1)cc1,0.1667,16.0,11.5,0.71875
NC1CCc2ccccc2C1,NCCc1ccccc1,0.1935,17.5,16.5,0.9428571428571428
O=C(O)Cc1ccccc1,O=C(O)c1ccccc1,0.4091,17.5,15.0,0.8571428571428571
CNC(=O)COc1ccccc1,CNC(=O)c1ccccc1,0.4194,21.0,16.0,0.7619047619047619
CC(=O)Nc1ccc(Cl)cc1F,CC(=O)Nc1ccc(Cl)cc1,0.5,18.0,17.0,0.9444444444444444
COC(=O)Nc1ccccc1Br,NC(=O)c1ccccc1,0.2424,18.0,15.0,0.8333333333333334
CC(=O)Nc1ccc(Br)cc1C,CC(=O)Nc1ccc(Cl)cc1,0.3429,18.0,17.0,0.9444444444444444
NS(=O)(=O)c1cccc(NC(=O)Nc2ccccc2)c1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2)cc1,0.7273,33.5,33.5,1.0
CCOc1cnc(-c2ccccc2)c(-c2ccccc2)n1,CCCCCc1ccc(c2ccccc2)c(c2ccccc2)c1,0.2727,40.5,45.5,1.123456790123457
CN1CCN(Cc2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)cc2)CC1,Clc1ccc(c2ccc(Nc3nc4c(c5ccc(S(C)(=O)=O)cc5)cccn4n3)cc2)CC1,0.6418,63.0,60.5,0.9603174603174603
NNC(=O)c1ccccc1Br,NS(=O)Nc1ccccc1,0.2424,17.0,17.5,1.0294117647058822
COC(=O)C=COc1ccccc1,COC(=O)C=Cc1ccccc1,0.5625,22.0,19.5,0.8863636363636364
Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36O,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36,0.5909,42.5,41.5,0.9764705882352941
Nc1ccc(F)cc1F,Nc1ccc(Cl)cc1,0.2,13.5,12.5,0.9259259259259259
CC(=O)c1ccccc1Br,CC(=O)c1ccccc1,0.44,16.0,15.0,0.9375
NS(=O)(=O)c1nnc(NC(=O)Cc2ccc(Cl)cc2)s1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,0.3673,35.0,34.5,0.9857142857142858
COc1ccc(CC(=O)O)cc1,Cc1ccc(C(=O)O)cc1,0.25,21.0,16.0,0.7619047619047619
Cc1ccc(O)c(CO)c1,Cc1ccc(O)c(O)c1,0.5417,16.0,13.5,0.84375
COc1ccc(NC(=O)N(C)C)cc1Cl,COc1ccc(NC(=O)C(C)C)cc1,0.3182,22.5,23.0,1.0222222222222221
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1,0.5,26.5,26.5,1.0
NC(=S)c1ccccc1,NC(=O)c1ccccc1,0.5238,15.0,15.0,1.0
NC(=O)c1ccccc1,COC(=O)c1ccccc1,0.4583,15.0,16.0,1.0666666666666667
CCOC(=O)c1cc(O)cc(O)c1,COC(=O)c1ccc(O)c(O)c1,0.3143,20.5,18.0,0.8780487804878049
O=S(=O)(Nc1cccc(F)c1)C(F)(F)F,O=S(=O)(c1ccc(N)cc1)C(F)(F)F,0.2632,22.5,20.0,0.8888888888888888
